id,type,name,creator,starring,year,rating,time,genres,country,describle
80106793,movie,handsome: a netflix mystery movie,guillermo del toro,"jeff garlin, natasha lyonne, amy sedaris",2017,tv-14,81 min,"comedy movies ,mystery movies",united states,homicide detective gene handsome sets out to solve a woman's murder while searching for clues about what's missing from his personal life.
81453541,movie,god's crooked lines,guillermo del toro,"bárbara lennie, eduard fernández, loreto mauleón",2022,tv-14,155 min,"drama movies ,thriller movies ,mystery movies ,movies based on books",spain,a private detective who claims to be suffering from paranoia checks into a psychiatric hospital to investigate another patient's mysterious death.
81336371,movie,"supernova: the knight, the princess & shooting star",guillermo del toro,"herjunot ali, raline shah, paula verhoeven",2014,tv-14,134 min,"drama movies ,romantic movies ,mystery movies ,movies based on books",indonesia,"after meeting at a party, two indonesian students studying in the us embark on a project to create a science fiction epic that will captivate the masses."
81410551,movie,the perfumier,guillermo del toro,"emilia schüle, ludwig simon, robert finster",2022,tv-ma,96 min,"crime movies ,drama movies ,thriller movies ,mystery movies ,movies based on books",germany,"to regain her sense of smell and get back her lover, a detective joins forces with a perfume maker who uses deadly methods to create the perfect scent."
80244457,movie,earthquake bird,guillermo del toro,"alicia vikander, riley keough, naoki kobayashi",2019,tv-ma,106 min,"drama movies ,mystery movies ,movies based on books",united states,"in 1980s tokyo, an enigmatic expat is suspected of killing her friend, who's gone missing in the wake of their love triangle with a local photographer."
81446114,movie,security,guillermo del toro,"marco d'amore, maya sansa, silvio muccino",2021,tv-ma,118 min,"drama movies ,thriller movies ,mystery movies ,movies based on books",italy,"after the assault of a young woman in their seaside town, a security expert and his family get caught in a powerful riptide of secrets and lies."
81112446,movie,badla,guillermo del toro,"amitabh bachchan, taapsee pannu, amrita singh",2019,tv-pg,117 min,"bollywood movies ,thriller movies ,mystery movies",india,"when a woman is accused of killing her lover, a renowned lawyer is hired -- but the more they try to  untangle the truth, the more convoluted it becomes."
81281418,movie,nee enge en anbe,guillermo del toro,"nayantara, vaibhav reddy, pasupathy",2014,tv-14,137 min,"crime movies ,thriller movies ,mystery movies",india,"as a woman scours hyderabad for her missing husband, she becomes entangled in a conspiracy that suggests there’s more to the mystery than meets the eye."
81600615,movie,darkness,guillermo del toro,"lien binh phat, yu duong, phan anh",2021,tv-14,87 min,"crime movies ,thriller movies ,mystery movies",vietnam,"desperate to fund his first movie, a director seeks the help of a talented writer — unaware their collaboration will send them on a mysterious journey."
81346326,movie,grudge,guillermo del toro,"yılmaz erdoğan, ahmet mümtaz taylan, cem yiğit üzümoğlu",2021,tv-14,106 min,"crime movies ,thriller movies ,mystery movies",turkey,"ahead of a promotion, a police chief becomes embroiled in a fatal incident and uncovers a grudge-fueled plot that threatens his associates."
